method,split,regime,task,seed,episodes,mismatch,success_rate,utility,mechanism_precision,incompatible_retrieval_rate,recovery_success,damage_rate,query_cost,regret,calibration_error,retrieval_coverage,stress_level
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,mobile_base_contact_alignment,6,96,0.1175800000,0.6979166667,0.7634663536,0.6313162000,0.0924771728,0.5903121390,0.0494299021,0.2261735667,0.0855420543,0.0552315148,0.7397626656,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,mobile_base_contact_alignment,7,96,0.1175800000,0.6979166667,0.7629709510,0.6322892000,0.0931671728,0.5912539890,0.0498862021,0.2265785667,0.0861001510,0.0556655548,0.7323471056,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,mobile_base_contact_alignment,8,96,0.1175800000,0.7708333333,0.8365267983,0.6332622000,0.0938571728,0.5921958390,0.0490300021,0.2259627333,0.0866582477,0.0560995948,0.7329355456,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,mobile_base_contact_alignment,9,96,0.1175800000,0.7395833333,0.8042951457,0.6342352000,0.0945471728,0.5931376890,0.0500488021,0.2268052333,0.0872163444,0.0565336348,0.7335239856,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,0,96,0.1463800000,0.7395833333,0.8014666410,0.6335382000,0.0969163808,0.5898141667,0.0488956467,0.2275072333,0.0921667821,0.0562763421,0.7294500732,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,1,96,0.1463800000,0.7500000000,0.8115316868,0.6345462000,0.0976313808,0.5907901417,0.0491811967,0.2277814000,0.0927453896,0.0567257821,0.7300598132,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,2,96,0.1463800000,0.6979166667,0.7581242326,0.6355542000,0.0983463808,0.5917661167,0.0505917467,0.2289305667,0.0933239970,0.0571752221,0.7306695532,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,3,96,0.1463800000,0.7291666667,0.7893467784,0.6365622000,0.0990613808,0.5927420917,0.0505022967,0.2289130667,0.0939026045,0.0576246621,0.7312792932,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,4,96,0.1463800000,0.7291666667,0.7868720942,0.6235632000,0.0997763808,0.5937180667,0.0509753467,0.2293330667,0.0944812119,0.0580741021,0.7307684732,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,5,96,0.1463800000,0.8020833333,0.8624906800,0.6245712000,0.1004913808,0.5946940417,0.0501358967,0.2287322333,0.0870558194,0.0585235421,0.7313782132,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,6,96,0.1463800000,0.7604166667,0.8217029958,0.6255792000,0.1012063808,0.5956700167,0.0513589467,0.2237325667,0.0876344268,0.0589729821,0.7319879532,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,7,96,0.1463800000,0.7291666667,0.7894530417,0.6265872000,0.1019213808,0.5966459917,0.0523944967,0.2245900667,0.0882130343,0.0594224221,0.7325976932,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,8,96,0.1463800000,0.8020833333,0.8594232847,0.6275952000,0.1026363808,0.5836149667,0.0515550467,0.2239892333,0.0890437677,0.0538688621,0.7332074332,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,mobile_base_contact_alignment,9,96,0.1463800000,0.7291666667,0.7848583305,0.6286032000,0.1033513808,0.5845909417,0.0533405967,0.2254300667,0.0896223752,0.0543183021,0.7338171732,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,0,96,0.1643800000,0.6979166667,0.7523833801,0.6348682000,0.1034952608,0.5823689059,0.0521991683,0.2265425667,0.0965008464,0.0597386042,0.7317777404,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,1,96,0.1643800000,0.6458333333,0.7010789277,0.6358342000,0.1041802608,0.5833039309,0.0535896183,0.2276737333,0.0890508410,0.0601695642,0.7323619204,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,2,96,0.1643800000,0.7083333333,0.7620987054,0.6227932000,0.1048652608,0.5842389559,0.0529175683,0.2272007333,0.0896048355,0.0545975242,0.7318255404,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,3,96,0.1643800000,0.6458333333,0.7032631642,0.6237592000,0.0955452608,0.5855241559,0.0537951683,0.2284777333,0.0897023019,0.0548684042,0.7330100204,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,4,96,0.1643800000,0.7500000000,0.8085589218,0.6247252000,0.0962302608,0.5864591809,0.0523731183,0.2274214000,0.0902562965,0.0552993642,0.7335942004,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,5,96,0.1643800000,0.8020833333,0.8609609295,0.6256912000,0.0969152608,0.5873942059,0.0518885683,0.2270942333,0.0908102910,0.0557303242,0.7341783804,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,6,96,0.1643800000,0.7708333333,0.8287329372,0.6266572000,0.0976002608,0.5883292309,0.0529040183,0.2279337333,0.0913642856,0.0561612842,0.7267585604,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,7,96,0.1643800000,0.6979166667,0.7577917448,0.6276232000,0.0982852608,0.5892642559,0.0486664683,0.2293565667,0.0919182801,0.0565922442,0.7273427404,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,8,96,0.1643800000,0.7291666667,0.7890362525,0.6285892000,0.0989702608,0.5901992809,0.0485569183,0.2293210667,0.0924722747,0.0570232042,0.7279269204,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,mobile_base_contact_alignment,9,96,0.1643800000,0.6979166667,0.7568082602,0.6295552000,0.0996552608,0.5911343059,0.0495723683,0.2301605667,0.0930262692,0.0574541642,0.7285111004,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,0,96,0.1859800000,0.7500000000,0.8045991748,0.6282192000,0.1008759168,0.5870423829,0.0528013142,0.2292664000,0.0964868534,0.0565562947,0.7244989810,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,1,96,0.1859800000,0.7291666667,0.7829279706,0.6292272000,0.1015909168,0.5880183579,0.0536493642,0.2299780667,0.0970654608,0.0570057347,0.7251087210,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,2,96,0.1859800000,0.6562500000,0.7083630164,0.6302352000,0.1023059168,0.5889943329,0.0554349142,0.2314189000,0.0976440683,0.0574551747,0.7257184610,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,3,96,0.1859800000,0.7083333333,0.7607430622,0.6312432000,0.1030209168,0.5899703079,0.0549704642,0.2311097333,0.0982226757,0.0579046147,0.7263282010,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,4,96,0.1859800000,0.7395833333,0.7960876680,0.6322512000,0.1037359168,0.5909462829,0.0548810142,0.2250892333,0.0907972832,0.0583540547,0.7269379410,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,5,96,0.1859800000,0.7291666667,0.7849952139,0.6332592000,0.1044509168,0.5919222579,0.0555415642,0.2256550667,0.0913758906,0.0588034947,0.7275476810,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,6,96,0.1859800000,0.7395833333,0.7930992797,0.6202602000,0.1051659168,0.5928982329,0.0558271142,0.2259292333,0.0919544981,0.0592529347,0.7270368610,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,7,96,0.1859800000,0.7083333333,0.7608493255,0.6212682000,0.1058809168,0.5938742079,0.0568626642,0.2267867333,0.0925331055,0.0597023747,0.7276466010,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,8,96,0.1859800000,0.7604166667,0.8096620685,0.6222762000,0.1065959168,0.5808431829,0.0563982142,0.2264775667,0.0933638390,0.0601518147,0.7282563410,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,occluded_contact_shift,mobile_base_contact_alignment,9,96,0.1859800000,0.7916666667,0.8408846143,0.6232842000,0.1073109168,0.5818191579,0.0563087642,0.2264600667,0.0939424464,0.0606012547,0.7288660810,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,0,96,0.2075800000,0.7395833333,0.7926244491,0.6278742000,0.1057915728,0.5900941350,0.0527809101,0.2295922333,0.0963411263,0.0616065452,0.7245004416,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,1,96,0.2075800000,0.7500000000,0.8027041361,0.6288542000,0.1064865728,0.5910428100,0.0530530601,0.2298544000,0.0969033252,0.0560406652,0.7250931416,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,2,96,0.2075800000,0.7083333333,0.7598900732,0.6298342000,0.1071815728,0.5919914850,0.0542627101,0.2308457333,0.0974655240,0.0564777852,0.7256858416,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,3,96,0.2075800000,0.6250000000,0.6747610102,0.6308142000,0.1078765728,0.5929401600,0.0562223601,0.2324204000,0.0980277229,0.0569149052,0.7262785416,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,4,96,0.2075800000,0.6875000000,0.7322061645,0.6177872000,0.1085715728,0.5798818350,0.0555570101,0.2319534000,0.0988420477,0.0573520252,0.7257506816,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,5,96,0.2075800000,0.7291666667,0.7760631216,0.6187672000,0.1092665728,0.5808305100,0.0552666601,0.2257750667,0.0994042466,0.0577891452,0.7263433816,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,6,96,0.2075800000,0.6979166667,0.7438278086,0.6197472000,0.1099615728,0.5817791850,0.0562888101,0.2266205667,0.0999664454,0.0582262652,0.7269360816,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,7,96,0.2075800000,0.7604166667,0.8119299467,0.6207272000,0.1006515728,0.5830780350,0.0549231101,0.2261535667,0.1000721161,0.0585033052,0.7281290816,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,8,96,0.2075800000,0.7083333333,0.7585371338,0.6217072000,0.1013465728,0.5840267100,0.0563202601,0.2272907333,0.1006343150,0.0589404252,0.7287217816,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,actuator_lag_shift,mobile_base_contact_alignment,9,96,0.2075800000,0.6875000000,0.7389616108,0.6226872000,0.1020415728,0.5849753850,0.0571549101,0.2279904000,0.0931925138,0.0593775452,0.7293144816,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,0,96,0.2291800000,0.7291666667,0.7723771860,0.6162842000,0.1107622288,0.5783739620,0.0558703560,0.2305990667,0.0995917690,0.0593196757,0.7231630023,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,1,96,0.2291800000,0.6875000000,0.7295594627,0.6172712000,0.1114622288,0.5793294620,0.0570833560,0.2315934000,0.1001580700,0.0597598757,0.7237599623,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,2,96,0.2291800000,0.6458333333,0.6867417395,0.6182582000,0.1121622288,0.5802849620,0.0582963560,0.2325877333,0.1007243710,0.0602000757,0.7243569223,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,3,96,0.2291800000,0.6666666667,0.7073965162,0.6192452000,0.1128622288,0.5812404620,0.0583843560,0.2327070667,0.1012906720,0.0606402757,0.7249538823,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,4,96,0.2291800000,0.8229166667,0.8707037440,0.6202322000,0.1035572288,0.5825461370,0.0553345060,0.2309305667,0.1014004448,0.0609203957,0.7261511423,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,5,96,0.2291800000,0.7395833333,0.7876120408,0.6212192000,0.1042572288,0.5835016370,0.0572975060,0.2265052333,0.1019667458,0.0613605957,0.7267481023,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,6,96,0.2291800000,0.7291666667,0.7765305675,0.6222062000,0.1049572288,0.5844571370,0.0579480060,0.2270620667,0.1025330468,0.0618007957,0.7193410623,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,7,96,0.2291800000,0.7187500000,0.7675301342,0.6231932000,0.1056572288,0.5854126370,0.0585985060,0.2276189000,0.0950953478,0.0622409957,0.7199380223,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,8,96,0.2291800000,0.6979166667,0.7458699110,0.6241802000,0.1063572288,0.5863681370,0.0594365060,0.2283215667,0.0956616488,0.0626811957,0.7205349823,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,tool_geometry_shift,mobile_base_contact_alignment,9,96,0.2291800000,0.7708333333,0.8194184377,0.6251672000,0.1070572288,0.5873236370,0.0585870060,0.2277117333,0.0962279498,0.0571183957,0.7211319423,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,0,96,0.2615800000,0.6666666667,0.7082199448,0.6228462000,0.1104332128,0.5837146776,0.0611823249,0.2309880667,0.1024368304,0.0619478114,0.7164717032,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,1,96,0.2615800000,0.6770833333,0.7182776700,0.6238682000,0.1111582128,0.5847043026,0.0614745749,0.2312682333,0.1030236421,0.0624034114,0.7170899632,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,2,96,0.2615800000,0.7291666667,0.7706503952,0.6248902000,0.1118832128,0.5856939276,0.0610168249,0.2309650667,0.1036104539,0.0628590114,0.7177082232,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,3,96,0.2615800000,0.7083333333,0.7470108904,0.6119052000,0.1126082128,0.5866835526,0.0618715749,0.2316827333,0.1041972656,0.0633146114,0.7172059232,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,4,96,0.2615800000,0.6145833333,0.6512811156,0.6129272000,0.1133332128,0.5876731776,0.0640388249,0.2334212333,0.1047840774,0.0637702114,0.7178241832,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,5,96,0.2615800000,0.6979166667,0.7353900908,0.6139492000,0.1140582128,0.5886628026,0.0630185749,0.2326805667,0.1053708891,0.0582228114,0.7184424432,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,6,96,0.2615800000,0.7083333333,0.7454478160,0.6149712000,0.1147832128,0.5896524276,0.0633108249,0.2329607333,0.1059577009,0.0586784114,0.7190607032,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,7,96,0.2615800000,0.7291666667,0.7645980284,0.6159932000,0.1155082128,0.5766350526,0.0634155749,0.2330950667,0.0987926386,0.0591340114,0.7196789632,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,8,96,0.2615800000,0.7291666667,0.7661180236,0.6170152000,0.1162332128,0.5776246776,0.0638953249,0.2275180667,0.0993794504,0.0595896114,0.7202972232,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compound_mechanism_shift,mobile_base_contact_alignment,9,96,0.2615800000,0.6250000000,0.6598094988,0.6180372000,0.1169582128,0.5786143026,0.0662500749,0.2294024000,0.0999662621,0.0600452114,0.7209154832,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,0,96,0.0748000000,0.6875000000,0.7558638746,0.6428910000,0.0947435680,0.5927683751,0.0468350498,0.2276850000,0.0834016298,0.0539196971,0.7427226659,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,1,96,0.0748000000,0.7916666667,0.8647724132,0.6438360000,0.0954135680,0.5936829251,0.0393999498,0.2266196667,0.0839433179,0.0543414171,0.7432940659,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,2,96,0.0748000000,0.8125000000,0.8926188728,0.6447810000,0.0860785680,0.5949476501,0.0387674998,0.2207180000,0.0840284779,0.0546030571,0.7444657659,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,3,96,0.0748000000,0.7395833333,0.8161258814,0.6317190000,0.0867485680,0.5958622001,0.0405228998,0.2221318333,0.0845701660,0.0550247771,0.7439166059,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,4,96,0.0748000000,0.7187500000,0.7944876200,0.6326640000,0.0874185680,0.5967767501,0.0413407998,0.2228165000,0.0851118541,0.0554464971,0.7444880059,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,5,96,0.0748000000,0.6770833333,0.7516918586,0.6336090000,0.0880885680,0.5976913001,0.0425336998,0.2237928333,0.0856535422,0.0558682171,0.7370554059,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,6,96,0.0748000000,0.7291666667,0.8041048472,0.6345540000,0.0887585680,0.5986058501,0.0420390998,0.2234566667,0.0861952303,0.0562899371,0.7376268059,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,7,96,0.0748000000,0.7187500000,0.7930453358,0.6354990000,0.0894285680,0.5995204001,0.0426694998,0.2239955000,0.0867369184,0.0567116571,0.7381982059,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,8,96,0.0748000000,0.7604166667,0.8348795744,0.6364440000,0.0900985680,0.6004349501,0.0423623998,0.2238051667,0.0872786065,0.0511303771,0.7387696059,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,source_matched,bimanual_handoff_force_match,9,96,0.0748000000,0.7187500000,0.7920838130,0.6373890000,0.0907685680,0.6013495001,0.0435552998,0.2247815000,0.0878202946,0.0515520971,0.7393410059,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,0,96,0.1180000000,0.8333333333,0.8977240999,0.6398870000,0.0993198800,0.5895988042,0.0463853916,0.2236153333,0.0924566161,0.0582181181,0.7374517672,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,1,96,0.1180000000,0.7291666667,0.7915649176,0.6268460000,0.1000048800,0.5905338292,0.0487133416,0.2254756667,0.0850066107,0.0526460781,0.7369153872,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,2,96,0.1180000000,0.7083333333,0.7699156752,0.6278120000,0.1006898800,0.5914688542,0.0495412916,0.2261693333,0.0855606052,0.0530770381,0.7374995672,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,3,96,0.1180000000,0.6979166667,0.7639738840,0.6287780000,0.0913698800,0.5927540542,0.0494813916,0.2267171667,0.0856580716,0.0533479181,0.7386840472,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,4,96,0.1180000000,0.6979166667,0.7634821416,0.6297440000,0.0920548800,0.5936890792,0.0499343416,0.2271191667,0.0862120662,0.0537788781,0.7392682272,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,5,96,0.1180000000,0.7708333333,0.8370416493,0.6307100000,0.0927398800,0.5946241042,0.0490747916,0.2265003333,0.0867660607,0.0542098381,0.7318484072,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,6,96,0.1180000000,0.7708333333,0.8365499070,0.6316760000,0.0934248800,0.5955591292,0.0495277416,0.2269023333,0.0873200553,0.0546407981,0.7324325872,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,7,96,0.1180000000,0.7708333333,0.8396599646,0.6326420000,0.0941098800,0.5964941542,0.0439776916,0.2273043333,0.0878740498,0.0550717581,0.7330167672,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,8,96,0.1180000000,0.7291666667,0.7968532223,0.6336080000,0.0947948800,0.5974291792,0.0451806416,0.2282896667,0.0884280444,0.0555027181,0.7336009472,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,friction_mismatch,bimanual_handoff_force_match,9,96,0.1180000000,0.7187500000,0.7857827300,0.6345740000,0.0954798800,0.5983642042,0.0458210916,0.2288375000,0.0889820389,0.0559336781,0.7341851272,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,0,96,0.1468000000,0.7083333333,0.7711382349,0.6293550000,0.0946190880,0.5906317319,0.0486943362,0.2277473333,0.0912824878,0.0536867054,0.7353632547,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,1,96,0.1468000000,0.7604166667,0.8235219410,0.6303560000,0.0953290880,0.5916008819,0.0482265362,0.2274351667,0.0918569931,0.0541330654,0.7359687347,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,2,96,0.1468000000,0.7187500000,0.7806968971,0.6313570000,0.0960390880,0.5925700319,0.0494462362,0.2284355000,0.0924314984,0.0545794254,0.7365742147,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,3,96,0.1468000000,0.7291666667,0.7907656032,0.6323580000,0.0967490880,0.5935391819,0.0497284362,0.2287066667,0.0930060037,0.0550257854,0.7291756947,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,4,96,0.1468000000,0.8125000000,0.8748855593,0.6333590000,0.0974590880,0.5945083319,0.0486981362,0.2279570000,0.0935805090,0.0554721454,0.7297811747,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,5,96,0.1468000000,0.6250000000,0.6839580155,0.6343600000,0.0981690880,0.5954774819,0.0525428362,0.2309990000,0.0941550143,0.0559185054,0.7303866547,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,6,96,0.1468000000,0.7083333333,0.7701189916,0.6353610000,0.0988790880,0.5964466319,0.0515125362,0.2242463333,0.0947295196,0.0563648654,0.7309921347,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,7,96,0.1468000000,0.7500000000,0.8140049877,0.6363620000,0.0995890880,0.5974157819,0.0512322362,0.2240800000,0.0873000249,0.0568112254,0.7315976147,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,8,96,0.1468000000,0.7083333333,0.7711799438,0.6373630000,0.1002990880,0.5983849319,0.0524519362,0.2250803333,0.0878745302,0.0572575854,0.7322030947,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,support_topology_shift,bimanual_handoff_force_match,9,96,0.1468000000,0.6979166667,0.7581301700,0.6243570000,0.1010090880,0.5993540819,0.0531091362,0.2256431667,0.0884490355,0.0577039454,0.7316880147,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,bimanual_handoff_force_match,0,96,0.1648000000,0.7291666667,0.7847315111,0.6361870000,0.1051279680,0.5885509211,0.0535059578,0.2282656667,0.0908368420,0.0595698475,0.7330352819,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,bimanual_handoff_force_match,1,96,0.1648000000,0.6979166667,0.7556749002,0.6231390000,0.0958029680,0.5898292961,0.0538177078,0.2291021667,0.0909302062,0.0598376475,0.7330949419,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,bimanual_handoff_force_match,2,96,0.1648000000,0.6666666667,0.7234505681,0.6240980000,0.0964829680,0.5907574961,0.0548298078,0.2299386667,0.0914800986,0.0542625275,0.7336748619,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,bimanual_handoff_force_match,3,96,0.1648000000,0.7604166667,0.8217730361,0.6250570000,0.0971629680,0.5916856961,0.0475889078,0.2290251667,0.0920299910,0.0546904075,0.7342547819,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,bimanual_handoff_force_match,4,96,0.1648000000,0.6458333333,0.7049187041,0.6260160000,0.0978429680,0.5926138961,0.0501010078,0.2310283333,0.0925798834,0.0551182875,0.7268307019,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,bimanual_handoff_force_match,5,96,0.1648000000,0.7604166667,0.8207968721,0.6269750000,0.0985229680,0.5935420961,0.0484881078,0.2298231667,0.0931297758,0.0555461675,0.7274106219,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,bimanual_handoff_force_match,6,96,0.1648000000,0.6770833333,0.7377198100,0.6279340000,0.0992029680,0.5944702961,0.0504377078,0.2253858333,0.0936796682,0.0559740475,0.7279905419,0.0000000000
proposed_mechanism_retrieval_controller_v4,combined_stress,compliance_shift,bimanual_handoff_force_match,7,96,0.1648000000,0.7604166667,0.8218617280,0.6288930000,0.0998829680,0.5953984961,0.0493873078,0.2246181667,0.0942295606,0.0564019275,0.7285704619,0.0000000000
