split,regime,task,seed,episodes,success_rate,mechanism_precision,incompatible_retrieval_rate,damage_rate,recovery_success,query_cost,calibration_error,ablation,interpretation
combined_stress,source_matched,twist_lid_with_force_limit,4,84,0.607143,0.551996,0.173274,0.077005,0.501568,0.235544,0.073869,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,source_matched,twist_lid_with_force_limit,5,84,0.738095,0.552852,0.173910,0.066845,0.502497,0.234123,0.074293,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,source_matched,twist_lid_with_force_limit,6,84,0.607143,0.553708,0.174546,0.069928,0.485416,0.228364,0.074716,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,drawer_pull_with_stiction,0,84,0.595238,0.544147,0.182077,0.080303,0.524529,0.234098,0.072701,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,drawer_pull_with_stiction,1,84,0.690476,0.545019,0.182725,0.078871,0.525475,0.233184,0.073132,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,drawer_pull_with_stiction,2,84,0.690476,0.545891,0.183373,0.079343,0.526421,0.233604,0.073564,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,drawer_pull_with_stiction,3,84,0.630952,0.546763,0.184021,0.081007,0.527367,0.234858,0.073996,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,drawer_pull_with_stiction,4,84,0.678571,0.547635,0.184669,0.080527,0.528313,0.234611,0.074427,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,drawer_pull_with_stiction,5,84,0.738095,0.548507,0.185317,0.079809,0.511250,0.234198,0.074859,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,drawer_pull_with_stiction,6,84,0.607143,0.549379,0.185965,0.082900,0.512196,0.236451,0.075291,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,peg_insert_contact_search,0,84,0.690476,0.548492,0.185220,0.081366,0.486726,0.235593,0.075572,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,peg_insert_contact_search,1,84,0.642857,0.549364,0.173862,0.081891,0.488153,0.236680,0.075788,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,peg_insert_contact_search,2,84,0.559524,0.550236,0.174510,0.076026,0.489099,0.238267,0.076220,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,peg_insert_contact_search,3,84,0.559524,0.551108,0.175158,0.076498,0.490045,0.238687,0.076651,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,peg_insert_contact_search,4,84,0.559524,0.551980,0.175806,0.076971,0.490991,0.231103,0.077083,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,peg_insert_contact_search,5,84,0.583333,0.552852,0.176454,0.076967,0.491937,0.231189,0.077515,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,peg_insert_contact_search,6,84,0.642857,0.553724,0.177102,0.076250,0.492883,0.230776,0.077946,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cable_route_around_hook,0,84,0.678571,0.546176,0.186104,0.075378,0.521164,0.230692,0.078567,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cable_route_around_hook,1,84,0.738095,0.547032,0.174734,0.073751,0.522573,0.230271,0.078774,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cable_route_around_hook,2,84,0.559524,0.547888,0.175370,0.077786,0.523502,0.233183,0.071193,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cable_route_around_hook,3,84,0.535714,0.548744,0.176006,0.078726,0.524430,0.233928,0.071617,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cable_route_around_hook,4,84,0.547619,0.549600,0.176642,0.078952,0.525359,0.234174,0.072040,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cable_route_around_hook,5,84,0.571429,0.550456,0.177278,0.078939,0.526287,0.234252,0.072464,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cable_route_around_hook,6,84,0.571429,0.551312,0.177914,0.079403,0.527216,0.234664,0.072887,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cloth_slide_over_edge,0,84,0.630952,0.544777,0.186084,0.078281,0.516598,0.234128,0.073321,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cloth_slide_over_edge,1,84,0.547619,0.545617,0.174702,0.079502,0.517990,0.235699,0.073520,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cloth_slide_over_edge,2,84,0.630952,0.546457,0.175326,0.078290,0.518901,0.234936,0.073935,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cloth_slide_over_edge,3,84,0.559524,0.547297,0.175950,0.080174,0.519812,0.236340,0.074350,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cloth_slide_over_edge,4,84,0.595238,0.548137,0.176574,0.079914,0.520723,0.236244,0.074766,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cloth_slide_over_edge,5,84,0.547619,0.548977,0.177198,0.081321,0.521634,0.237315,0.075181,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,cloth_slide_over_edge,6,84,0.678571,0.549817,0.177822,0.079157,0.522545,0.235885,0.075596,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,twist_lid_with_force_limit,0,84,0.642857,0.550823,0.174417,0.081088,0.483577,0.235367,0.074494,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,twist_lid_with_force_limit,1,84,0.619048,0.551703,0.175071,0.082041,0.484531,0.236125,0.074930,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,twist_lid_with_force_limit,2,84,0.654762,0.552583,0.175725,0.081804,0.485486,0.236049,0.075365,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,twist_lid_with_force_limit,3,84,0.630952,0.553463,0.176379,0.074753,0.486441,0.236806,0.075801,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,twist_lid_with_force_limit,4,84,0.666667,0.554343,0.177033,0.074516,0.487396,0.236730,0.076237,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,twist_lid_with_force_limit,5,84,0.642857,0.555223,0.177687,0.075469,0.488351,0.237487,0.076673,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,friction_mismatch,twist_lid_with_force_limit,6,84,0.535714,0.556103,0.178341,0.078089,0.489306,0.239411,0.077109,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,drawer_pull_with_stiction,0,84,0.619048,0.540798,0.183900,0.083960,0.517520,0.233239,0.072333,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,drawer_pull_with_stiction,1,84,0.583333,0.541710,0.184578,0.085169,0.518509,0.234179,0.072786,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,drawer_pull_with_stiction,2,84,0.678571,0.542622,0.185256,0.083759,0.519499,0.233286,0.073238,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,drawer_pull_with_stiction,3,84,0.630952,0.543534,0.185934,0.085206,0.520489,0.234393,0.073690,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,drawer_pull_with_stiction,4,84,0.642857,0.544446,0.186612,0.085463,0.521479,0.234666,0.074142,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,drawer_pull_with_stiction,5,84,0.642857,0.545358,0.187290,0.085958,0.522469,0.235106,0.074594,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,drawer_pull_with_stiction,6,84,0.630952,0.546270,0.187968,0.078687,0.523459,0.235713,0.075047,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,peg_insert_contact_search,0,84,0.642857,0.542903,0.185364,0.085205,0.495274,0.234615,0.074055,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,peg_insert_contact_search,1,84,0.678571,0.543815,0.186042,0.084986,0.496264,0.234555,0.074507,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,peg_insert_contact_search,2,84,0.630952,0.544727,0.186720,0.086433,0.497253,0.235662,0.074959,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,peg_insert_contact_search,3,84,0.607143,0.545639,0.187398,0.079400,0.498243,0.236435,0.075412,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,peg_insert_contact_search,4,84,0.500000,0.546551,0.188076,0.082038,0.499233,0.238375,0.075864,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,peg_insert_contact_search,5,84,0.690476,0.547463,0.188754,0.078723,0.500223,0.236149,0.076316,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,peg_insert_contact_search,6,84,0.654762,0.548375,0.189432,0.079932,0.501213,0.237089,0.076768,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cable_route_around_hook,0,84,0.452381,0.548156,0.191923,0.086999,0.519989,0.235998,0.072931,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cable_route_around_hook,1,84,0.511905,0.549052,0.180583,0.085394,0.521442,0.235597,0.073159,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cable_route_around_hook,2,84,0.547619,0.549948,0.181249,0.085165,0.522414,0.235529,0.073603,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cable_route_around_hook,3,84,0.523810,0.550844,0.181915,0.086127,0.523387,0.236294,0.074047,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cable_route_around_hook,4,84,0.571429,0.551740,0.182581,0.085661,0.524359,0.236060,0.074491,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cable_route_around_hook,5,84,0.571429,0.536628,0.183247,0.086147,0.525332,0.236492,0.074935,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cable_route_around_hook,6,84,0.547619,0.537524,0.183913,0.087109,0.526304,0.237257,0.075379,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cloth_slide_over_edge,0,84,0.535714,0.537636,0.185063,0.082209,0.523446,0.233040,0.079010,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cloth_slide_over_edge,1,84,0.547619,0.538516,0.185717,0.082448,0.524401,0.233298,0.079446,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cloth_slide_over_edge,2,84,0.547619,0.539396,0.186371,0.082925,0.525356,0.233722,0.079882,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cloth_slide_over_edge,3,84,0.607143,0.540276,0.187025,0.082212,0.526311,0.233312,0.080318,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cloth_slide_over_edge,4,84,0.642857,0.541156,0.187679,0.081975,0.527265,0.233236,0.072749,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cloth_slide_over_edge,5,84,0.595238,0.542036,0.188333,0.083404,0.528220,0.234327,0.073185,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,cloth_slide_over_edge,6,84,0.607143,0.542916,0.188987,0.083643,0.529175,0.234584,0.073621,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,twist_lid_with_force_limit,0,84,0.607143,0.550755,0.190706,0.080656,0.479679,0.236983,0.076027,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,twist_lid_with_force_limit,1,84,0.678571,0.551675,0.179384,0.078826,0.481158,0.236427,0.076267,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,twist_lid_with_force_limit,2,84,0.523810,0.552595,0.180068,0.082421,0.482156,0.239037,0.076724,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,twist_lid_with_force_limit,3,84,0.654762,0.537507,0.180752,0.080301,0.483155,0.237648,0.077180,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,twist_lid_with_force_limit,4,84,0.654762,0.538427,0.181436,0.080800,0.484154,0.238092,0.077636,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,twist_lid_with_force_limit,5,84,0.642857,0.539347,0.182120,0.081538,0.485152,0.238703,0.078093,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,support_topology_shift,twist_lid_with_force_limit,6,84,0.595238,0.540267,0.182804,0.082990,0.486151,0.231809,0.078549,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,drawer_pull_with_stiction,0,84,0.619048,0.551424,0.186768,0.083287,0.518446,0.235449,0.074657,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,drawer_pull_with_stiction,1,84,0.642857,0.536280,0.187410,0.083279,0.519383,0.235532,0.075085,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,drawer_pull_with_stiction,2,84,0.630952,0.537144,0.188052,0.083985,0.520321,0.236114,0.075512,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,drawer_pull_with_stiction,3,84,0.642857,0.538008,0.188694,0.084215,0.521258,0.236364,0.075940,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,drawer_pull_with_stiction,4,84,0.607143,0.538872,0.189336,0.085397,0.522195,0.237280,0.076367,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,drawer_pull_with_stiction,5,84,0.583333,0.539736,0.189978,0.086342,0.523132,0.238029,0.076795,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,drawer_pull_with_stiction,6,84,0.559524,0.540600,0.190620,0.087286,0.524070,0.238778,0.077222,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,peg_insert_contact_search,0,84,0.583333,0.540209,0.190248,0.087218,0.499143,0.239002,0.077759,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,peg_insert_contact_search,1,84,0.595238,0.541073,0.190890,0.087448,0.500081,0.239252,0.078186,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,peg_insert_contact_search,2,84,0.607143,0.541937,0.191532,0.087678,0.483009,0.239501,0.078614,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,peg_insert_contact_search,3,84,0.440476,0.542801,0.192174,0.083475,0.483946,0.242250,0.079042,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,peg_insert_contact_search,4,84,0.654762,0.543665,0.180810,0.078757,0.485364,0.231662,0.079253,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,peg_insert_contact_search,5,84,0.523810,0.544529,0.181452,0.081845,0.486301,0.233912,0.079681,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,peg_insert_contact_search,6,84,0.714286,0.545393,0.182094,0.078503,0.487238,0.231661,0.080108,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cable_route_around_hook,0,84,0.559524,0.539581,0.192397,0.082407,0.517421,0.235112,0.073616,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cable_route_around_hook,1,84,0.595238,0.540429,0.193027,0.082152,0.518340,0.235020,0.074035,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cable_route_around_hook,2,84,0.583333,0.541277,0.181651,0.081949,0.519740,0.235594,0.074239,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cable_route_around_hook,3,84,0.666667,0.542125,0.182281,0.080742,0.520660,0.234836,0.074658,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cable_route_around_hook,4,84,0.535714,0.542973,0.182911,0.083820,0.521580,0.237077,0.075077,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cable_route_around_hook,5,84,0.583333,0.543821,0.183541,0.083327,0.522500,0.236818,0.075497,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cable_route_around_hook,6,84,0.571429,0.544669,0.184171,0.084024,0.523420,0.237393,0.075916,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cloth_slide_over_edge,0,84,0.619048,0.540006,0.181739,0.083281,0.515332,0.237959,0.077095,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cloth_slide_over_edge,1,84,0.630952,0.540838,0.182357,0.083494,0.516234,0.238193,0.077506,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cloth_slide_over_edge,2,84,0.559524,0.541670,0.182975,0.085373,0.517137,0.239593,0.077917,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cloth_slide_over_edge,3,84,0.511905,0.542502,0.183593,0.086775,0.518039,0.240659,0.078328,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cloth_slide_over_edge,4,84,0.619048,0.543334,0.184211,0.085083,0.518941,0.239559,0.078739,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cloth_slide_over_edge,5,84,0.619048,0.544166,0.184829,0.085533,0.519843,0.239959,0.079150,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,cloth_slide_over_edge,6,84,0.523810,0.544998,0.185447,0.087888,0.520746,0.233689,0.079561,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,twist_lid_with_force_limit,0,84,0.583333,0.541436,0.190622,0.086274,0.494304,0.237557,0.076330,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,twist_lid_with_force_limit,1,84,0.702381,0.542308,0.191270,0.084366,0.495250,0.236311,0.076761,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,twist_lid_with_force_limit,2,84,0.690476,0.543180,0.191918,0.085076,0.478187,0.236897,0.077193,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,twist_lid_with_force_limit,3,84,0.642857,0.544052,0.192566,0.086501,0.479134,0.237984,0.077625,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,twist_lid_with_force_limit,4,84,0.619048,0.544924,0.181208,0.086550,0.480560,0.238737,0.077840,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,twist_lid_with_force_limit,5,84,0.654762,0.545796,0.181856,0.078304,0.481506,0.238657,0.078272,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,compliance_shift,twist_lid_with_force_limit,6,84,0.619048,0.546668,0.182504,0.079491,0.482452,0.239577,0.078703,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,0,84,0.630952,0.541238,0.194374,0.083755,0.521247,0.238557,0.078162,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,1,84,0.583333,0.542150,0.195052,0.085202,0.522237,0.239663,0.078614,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,2,84,0.547619,0.543062,0.195730,0.086411,0.523226,0.240603,0.079066,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,3,84,0.630952,0.543974,0.196408,0.085240,0.524216,0.239877,0.079519,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,4,84,0.619048,0.544886,0.197086,0.085972,0.507197,0.240483,0.079971,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,5,84,0.607143,0.545798,0.185758,0.085805,0.508667,0.233086,0.080207,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,drawer_pull_with_stiction,6,84,0.535714,0.546710,0.186436,0.087728,0.509657,0.234526,0.080659,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,peg_insert_contact_search,0,84,0.547619,0.543343,0.195837,0.087143,0.499001,0.241433,0.079883,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,peg_insert_contact_search,1,84,0.500000,0.544255,0.196515,0.088591,0.481982,0.234535,0.080336,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,peg_insert_contact_search,2,84,0.642857,0.545167,0.197193,0.086228,0.482971,0.232975,0.080788,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,peg_insert_contact_search,3,84,0.559524,0.546079,0.185865,0.087489,0.484442,0.234582,0.081024,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,peg_insert_contact_search,4,84,0.654762,0.546991,0.186543,0.086079,0.485431,0.233689,0.081476,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,peg_insert_contact_search,5,84,0.559524,0.547903,0.187221,0.088479,0.486421,0.235462,0.073924,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,peg_insert_contact_search,6,84,0.619048,0.532807,0.187899,0.087783,0.487411,0.235069,0.074377,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cable_route_around_hook,0,84,0.666667,0.532588,0.190390,0.081846,0.524197,0.238482,0.078544,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cable_route_around_hook,1,84,0.595238,0.533484,0.191056,0.083760,0.525169,0.239914,0.078988,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cable_route_around_hook,2,84,0.559524,0.534380,0.191722,0.084961,0.526142,0.240846,0.079432,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cable_route_around_hook,3,84,0.583333,0.535276,0.192388,0.084970,0.527114,0.240945,0.079876,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cable_route_around_hook,4,84,0.630952,0.536172,0.193054,0.084504,0.528086,0.240710,0.080320,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cable_route_around_hook,5,84,0.571429,0.537068,0.193720,0.086180,0.529059,0.233972,0.080764,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cable_route_around_hook,6,84,0.583333,0.537964,0.194386,0.086428,0.530031,0.234237,0.081208,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cloth_slide_over_edge,0,84,0.607143,0.538076,0.195537,0.088818,0.527173,0.237524,0.076835,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cloth_slide_over_edge,1,84,0.464286,0.538956,0.196191,0.092153,0.528128,0.239948,0.077271,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cloth_slide_over_edge,2,84,0.630952,0.539836,0.196845,0.089296,0.511074,0.238039,0.077706,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cloth_slide_over_edge,3,84,0.559524,0.540716,0.197499,0.091202,0.512029,0.239463,0.078142,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cloth_slide_over_edge,4,84,0.535714,0.541596,0.186147,0.091255,0.513464,0.240220,0.078362,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cloth_slide_over_edge,5,84,0.583333,0.542476,0.186801,0.090779,0.514419,0.239978,0.078798,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,cloth_slide_over_edge,6,84,0.571429,0.543356,0.187455,0.083491,0.515373,0.240568,0.079233,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,0,84,0.559524,0.535187,0.189174,0.088746,0.483886,0.235129,0.081640,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,1,84,0.654762,0.536107,0.189858,0.087340,0.484885,0.234240,0.074092,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,2,84,0.595238,0.537027,0.190542,0.089030,0.485884,0.235517,0.074548,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,3,84,0.619048,0.537947,0.191226,0.089053,0.486882,0.235628,0.075004,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,4,84,0.547619,0.538867,0.191910,0.090981,0.487881,0.237072,0.075461,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,5,84,0.666667,0.539787,0.192594,0.089099,0.488879,0.235849,0.075917,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,occluded_contact_shift,twist_lid_with_force_limit,6,84,0.630952,0.540707,0.193278,0.090313,0.489878,0.236793,0.076373,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,0,84,0.500000,0.540508,0.188769,0.092734,0.507386,0.240440,0.078205,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,1,84,0.464286,0.541388,0.189423,0.093925,0.508341,0.241364,0.078641,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,2,84,0.630952,0.542268,0.190077,0.091069,0.509296,0.239455,0.079077,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,3,84,0.559524,0.543148,0.190731,0.092974,0.510250,0.240879,0.079512,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,4,84,0.607143,0.544028,0.191385,0.084495,0.511205,0.240636,0.079948,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,5,84,0.630952,0.544908,0.192039,0.084496,0.512160,0.240727,0.080384,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,actuator_lag_shift,drawer_pull_with_stiction,6,84,0.559524,0.545788,0.192693,0.086402,0.513115,0.242151,0.080820,minus_action_conditioned_key,retrieval no longer depends on candidate action
combined_stress,actuator_lag_shift,peg_insert_contact_search,0,84,0.547619,0.544406,0.191577,0.086496,0.487102,0.242379,0.080847,minus_action_conditioned_key,retrieval no longer depends on candidate action
